Tipo,Referencia,Fecha Alta,Operación,Provincia,Superficie,Precio Venta,Fecha Venta,Vendedor
Industrial,3148,2007-02-18,Venta,Tarragona,210,1855770,,
Casa,3150,2007-02-19,Venta,Tarragona,198,1158894,,
Casa,3153,2007-02-19,Venta,Girona,115,1040635,,
Casa,3154,2007-02-20,Venta,Barcelona,281,1527516,,
Piso,3156,2007-02-21,Venta,Lleida,167,858714,,
Local,3158,2007-02-22,Venta,Barcelona,267,1127274,,
Industrial,3160,2007-02-22,Venta,Lleida,238,992698,,
Parking,3161,2007-02-23,Venta,Lleida,116,648092,,
Industrial,3162,2007-02-23,Venta,Barcelona,261,2186658,,
Local,3163,2007-02-23,Alquiler,Girona,234,973206,,
Suelo,3164,2007-02-23,Venta,Tarragona,256,1175040,,
Local,3165,2007-02-24,Venta,Lleida,182,1433796,,
Parking,3168,2007-02-25,Venta,Lleida,291,1374975,,
Industrial,3169,2007-02-26,Alquiler,Lleida,291,2066100,,
Suelo,3170,2007-02-26,Venta,Lleida,168,1576848,,
Casa,3172,2007-02-26,Venta,Girona,163,1478573,,
Suelo,3173,2007-02-27,Venta,Barcelona,279,1395837,,
Local,3175,2007-02-27,Alquiler,Tarragona,198,1780812,,
Piso,3177,2007-02-28,Venta,Girona,128,801408,,
Casa,3178,2007-02-28,Alquiler,Tarragona,113,1028074,,
Parking,3179,2007-03-01,Alquiler,Tarragona,183,904935,,
Piso,3180,2007-03-01,Venta,Girona,174,1615068,,
Piso,3181,2007-03-03,Alquiler,Girona,127,957453,,
Casa,3182,2007-03-03,Alquiler,Lleida,182,1587768,,
Piso,3184,2007-03-03,Alquiler,Barcelona,266,2233602,,
Industrial,3185,2007-03-03,Venta,Barcelona,251,1913624,,
Industrial,3186,2007-03-04,Venta,Lleida,221,1583686,,
Piso,3187,2007-03-04,Alquiler,Girona,161,1420020,,
Industrial,3189,2007-03-04,Alquiler,Tarragona,127,732028,,
Parking,3190,2007-03-05,Venta,Barcelona,213,1324008,,
Local,3191,2007-03-05,Alquiler,Tarragona,230,1057310,,
Piso,3192,2007-03-05,Venta,Barcelona,280,2439640,,
Industrial,3193,2007-03-07,Venta,Girona,282,2019120,,
Suelo,3195,2007-03-07,Venta,Lleida,185,1109075,,
Casa,3196,2007-03-07,Alquiler,Girona,221,2075632,,
Parking,3197,2007-03-07,Alquiler,Lleida,292,2262708,,
Piso,3198,2007-03-08,Alquiler,Girona,212,1684340,,
Oficina,3199,2007-03-08,Alquiler,Tarragona,270,1859220,,
Oficina,3202,2007-03-09,Venta,Barcelona,298,1360966,,
Suelo,3203,2007-03-09,Alquiler,Tarragona,183,1694763,,
Suelo,3205,2007-03-10,Venta,Girona,121,870837,,
Parking,3206,2007-03-11,Alquiler,Lleida,285,1622790,,
Oficina,3207,2007-03-11,Alquiler,Lleida,238,1195474,,
Parking,3208,2007-03-11,Venta,Tarragona,123,1083261,,
Suelo,3209,2007-03-12,Alquiler,Lleida,137,918722,,
Local,3210,2007-03-12,Venta,Tarragona,136,997968,,
Suelo,3214,2007-03-14,Venta,Tarragona,188,1607588,,
Industrial,3215,2007-03-14,Venta,Tarragona,104,522912,,
Industrial,3217,2007-03-14,Venta,Girona,161,1020257,,
Oficina,3220,2007-03-15,Venta,Lleida,118,905532,,
Local,3221,2007-03-16,Alquiler,Lleida,140,1134840,,
Parking,3222,2007-03-16,Venta,Girona,138,1034034,,
Industrial,3223,2007-03-16,Alquiler,Lleida,140,949060,,
Industrial,3224,2007-03-16,Venta,Lleida,192,1242624,,
Casa,3225,2007-03-16,Venta,Tarragona,173,1456487,,
Local,3226,2007-03-16,Venta,Tarragona,145,1128390,,
Suelo,3227,2007-03-17,Venta,Tarragona,162,720576,,
Local,3229,2007-03-17,Alquiler,Tarragona,201,1194342,,
Oficina,3231,2007-03-18,Alquiler,Barcelona,106,520672,,
Oficina,3233,2007-03-19,Venta,Barcelona,110,713680,,
Casa,3236,2007-03-20,Alquiler,Girona,292,2765240,,
Oficina,3237,2007-03-20,Venta,Lleida,102,470118,,
Casa,3238,2007-03-20,Alquiler,Lleida,126,726264,,
Local,3239,2007-03-20,Venta,Barcelona,159,1056714,,
Oficina,3240,2007-03-21,Alquiler,Tarragona,153,774792,,
Suelo,3243,2007-03-22,Venta,Girona,135,1096470,,
Piso,3244,2007-03-22,Alquiler,Lleida,239,1364690,,
Industrial,3245,2007-03-22,Alquiler,Barcelona,283,1800729,,
Parking,3246,2007-03-23,Venta,Barcelona,144,1035648,,
Piso,3248,2007-03-23,Venta,Barcelona,135,1298025,,
Suelo,3250,2007-03-23,Alquiler,Tarragona,213,1202811,,
Local,3252,2007-03-24,Alquiler,Lleida,245,1966615,,
Casa,3253,2007-03-24,Venta,Girona,172,1389072,,
Oficina,3255,2007-03-26,Venta,Girona,221,1194726,,
Piso,3256,2007-03-26,Alquiler,Girona,266,2010960,,
Suelo,3257,2007-03-26,Alquiler,Girona,128,912256,,
Local,3258,2007-03-27,Venta,Barcelona,182,777868,,
Industrial,3259,2007-03-27,Alquiler,Lleida,118,1114746,,
Casa,3260,2007-03-27,Alquiler,Lleida,132,1028676,,
Industrial,3261,2007-03-27,Venta,Lleida,269,1674794,,
Casa,3262,2007-03-28,Alquiler,Tarragona,243,1608903,,
Casa,3263,2007-03-29,Alquiler,Barcelona,197,1630569,,
Local,3264,2007-03-29,Alquiler,Tarragona,291,1475952,,
Casa,3266,2007-03-30,Alquiler,Tarragona,209,1925935,,
Casa,3267,2007-03-31,Venta,Barcelona,199,1682346,,
Industrial,3268,2007-04-01,Alquiler,Barcelona,300,2908500,,
Suelo,3269,2007-04-01,Alquiler,Tarragona,170,1178610,,
Parking,3271,2007-04-02,Venta,Tarragona,119,1056839,,
Oficina,3272,2007-04-02,Alquiler,Tarragona,218,1656364,,
Local,3273,2007-04-02,Alquiler,Girona,112,739872,,
Local,3274,2007-04-02,Venta,Lleida,117,898209,,
Parking,3277,2007-04-04,Venta,Lleida,197,1802156,,
Oficina,3278,2007-04-05,Alquiler,Barcelona,146,725474,,
Oficina,3279,2007-04-05,Venta,Lleida,116,845640,,
Industrial,3280,2007-04-06,Venta,Tarragona,163,761536,,
Casa,3281,2007-04-06,Alquiler,Girona,276,2336340,,
Parking,3282,2007-04-06,Alquiler,Barcelona,220,1296900,,
Oficina,3283,2007-04-07,Venta,Girona,279,2384334,,
Local,3284,2007-04-07,Venta,Lleida,162,1517292,,
Suelo,3285,2007-04-07,Alquiler,Tarragona,119,631057,,
Suelo,3286,2007-04-07,Alquiler,Barcelona,257,2490587,,
Local,3288,2007-04-09,Alquiler,Barcelona,293,2065357,,
Parking,3289,2007-04-09,Venta,Lleida,296,2914416,,
Industrial,3290,2007-04-09,Alquiler,Lleida,248,1147000,,
Piso,3291,2007-04-10,Venta,Lleida,158,1567834,,
Local,3293,2007-04-10,Alquiler,Girona,151,1028159,,
Piso,3294,2007-04-10,Alquiler,Girona,128,818176,,
Parking,3295,2007-04-11,Venta,Girona,123,1088181,,
Casa,3297,2007-04-11,Alquiler,Lleida,273,1497132,,
Suelo,3298,2007-04-12,Venta,Tarragona,282,2689434,,
Parking,3299,2007-04-12,Alquiler,Girona,131,1224850,,
Local,3300,2007-04-12,Alquiler,Girona,156,881868,,
Industrial,3302,2007-04-12,Alquiler,Tarragona,225,2179125,,
Local,3303,2007-04-12,Alquiler,Barcelona,229,916229,,
Piso,3304,2007-04-12,Venta,Girona,128,1270400,,
Industrial,3305,2007-04-13,Venta,Tarragona,244,1026508,,
Local,3306,2007-04-14,Venta,Lleida,200,1760000,,
Parking,3307,2007-04-14,Venta,Girona,221,1533077,,
Local,3308,2007-04-16,Venta,Tarragona,286,1180036,,
Piso,3309,2007-04-16,Venta,Tarragona,140,760620,,
Parking,3310,2007-04-16,Alquiler,Tarragona,197,825430,,
Suelo,3311,2007-04-17,Alquiler,Tarragona,143,830830,,
Industrial,3312,2007-04-17,Alquiler,Tarragona,277,2129576,,
Parking,3313,2007-04-18,Alquiler,Tarragona,187,1297780,,
Casa,3314,2007-04-18,Venta,Barcelona,284,1808512,,
Industrial,3315,2007-04-18,Venta,Tarragona,179,1386892,,
Oficina,3316,2007-04-19,Alquiler,Barcelona,146,1063902,,
Casa,3317,2007-04-20,Venta,Girona,247,1804088,,
Industrial,3319,2007-04-21,Venta,Tarragona,114,540018,,
Piso,3323,2007-04-23,Venta,Barcelona,283,2686236,,
Oficina,3324,2007-04-24,Venta,Barcelona,136,807432,,
Industrial,3326,2007-04-25,Alquiler,Barcelona,296,2078216,,
Suelo,3327,2007-04-25,Alquiler,Barcelona,161,999005,,
Piso,3329,2007-04-26,Venta,Barcelona,264,2517504,,
Local,3331,2007-04-27,Venta,Girona,110,845790,,
Oficina,3332,2007-04-29,Venta,Lleida,190,1031320,,
Industrial,3333,2007-04-29,Alquiler,Lleida,221,1450644,,
Parking,3337,2007-04-30,Venta,Lleida,254,2140712,,
